date,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,wind_speed_max_kmh,solar_radiation_mj_m2,city_temperature_spread_c,temperature_range_c,heating_degree_days,cooling_degree_days
2022-11-28,12.340000000000002,15.840000000000002,9.280000000000001,2.7,18.840000000000003,8.024000000000001,6.199999999999999,6.5600000000000005,5.659999999999998,0.0
2022-11-29,11.120000000000001,15.64,7.880000000000001,1.1600000000000001,13.440000000000001,8.178,8.8,7.76,6.879999999999999,0.0
2022-11-30,10.22,14.680000000000001,6.84,0.78,9.860000000000001,7.956,6.7,7.840000000000002,7.779999999999999,0.0
2022-12-01,10.46,14.0,8.14,1.02,13.080000000000002,7.138,6.1000000000000005,5.859999999999999,7.539999999999999,0.0
2022-12-02,9.4,13.100000000000001,6.5600000000000005,0.22000000000000003,13.52,7.412000000000001,6.7,6.540000000000001,8.6,0.0
2022-12-03,8.38,12.64,4.640000000000001,2.58,9.88,6.994,7.300000000000001,8.0,9.62,0.0
2022-12-04,9.4,13.26,6.4,3.22,9.56,6.5040000000000004,9.5,6.859999999999999,8.6,0.0
2022-12-05,10.58,13.280000000000001,8.38,6.48,13.360000000000001,3.9059999999999997,7.3999999999999995,4.9,7.42,0.0
2022-12-06,12.540000000000001,15.46,10.620000000000001,2.2800000000000002,10.020000000000001,5.12,4.700000000000001,4.84,5.459999999999999,0.0
2022-12-07,11.96,14.860000000000001,9.46,1.4400000000000002,10.16,5.23,4.300000000000001,5.4,6.039999999999999,0.0
2022-12-08,12.5,14.040000000000001,11.0,10.500000000000002,13.160000000000002,2.644,7.1,3.040000000000001,5.5,0.0
2022-12-09,13.5,15.48,12.0,6.180000000000001,16.92,4.316,6.6,3.4800000000000004,4.5,0.0
2022-12-10,12.200000000000001,14.8,9.82,1.4000000000000001,16.340000000000003,6.622,7.199999999999999,4.98,5.799999999999999,0.0
2022-12-11,10.96,13.300000000000002,8.56,7.340000000000001,15.600000000000001,3.402,10.7,4.740000000000002,7.039999999999999,0.0
2022-12-12,13.14,16.54,10.02,4.74,23.14,3.498,8.9,6.52,4.859999999999999,0.0
2022-12-13,16.1,17.880000000000003,14.4,11.520000000000001,21.840000000000003,2.592,7.000000000000002,3.480000000000002,1.8999999999999986,0.0
2022-12-14,15.32,17.740000000000002,13.08,4.46,18.700000000000003,5.644,6.6,4.660000000000002,2.6799999999999997,0.0
2022-12-15,13.4,15.92,11.280000000000001,4.32,16.0,5.824,6.199999999999999,4.639999999999999,4.6,0.0
2022-12-16,11.940000000000001,14.700000000000001,9.68,1.74,13.600000000000001,5.082,7.1000000000000005,5.020000000000001,6.059999999999999,0.0
2022-12-17,11.100000000000001,14.72,8.38,0.04000000000000001,9.620000000000001,5.502000000000001,4.700000000000001,6.34,6.899999999999999,0.0
2022-12-18,11.440000000000001,15.82,8.040000000000001,0.020000000000000004,13.600000000000001,7.284000000000001,6.699999999999999,7.779999999999999,6.559999999999999,0.0
2022-12-19,11.700000000000001,15.44,8.88,0.16,14.0,6.418,8.0,6.559999999999999,6.299999999999999,0.0
2022-12-20,12.56,16.36,9.56,3.0600000000000005,16.220000000000002,4.862,7.8,6.799999999999999,5.4399999999999995,0.0
2022-12-21,14.18,17.840000000000003,11.700000000000001,0.30000000000000004,15.200000000000001,6.384,6.699999999999999,6.140000000000002,3.8200000000000003,0.0
2022-12-22,14.58,18.26,11.860000000000001,0.0,13.72,6.92,5.899999999999999,6.4,3.42,0.0
2022-12-23,15.100000000000001,18.560000000000002,12.34,0.10000000000000002,17.42,7.220000000000001,7.1,6.220000000000002,2.8999999999999986,0.0
2022-12-24,13.8,18.0,10.98,0.08,15.340000000000002,7.872,8.3,7.02,4.199999999999999,0.0
2022-12-25,14.04,19.28,10.860000000000001,0.04000000000000001,16.28,7.930000000000001,7.199999999999999,8.42,3.960000000000001,0.0
2022-12-26,13.3,19.32,9.540000000000001,0.8,11.18,8.008000000000001,5.0,9.78,4.699999999999999,0.0
2022-12-27,12.24,18.040000000000003,8.66,0.44000000000000006,10.46,8.286,7.000000000000001,9.380000000000003,5.76,0.0
2022-12-28,11.600000000000001,17.32,7.36,0.0,14.82,8.724,7.699999999999999,9.96,6.399999999999999,0.0
2022-12-29,12.120000000000001,16.66,8.760000000000002,2.2,17.78,6.362,5.0,7.899999999999999,5.879999999999999,0.0
2022-12-30,14.46,17.66,11.56,0.32,20.700000000000003,6.266,6.4,6.1,3.539999999999999,0.0
2022-12-31,13.500000000000002,18.76,9.620000000000001,0.0,16.060000000000002,8.51,9.700000000000001,9.14,4.499999999999998,0.0
2023-01-01,12.700000000000001,17.84,9.120000000000001,0.0,13.3,7.98,9.899999999999999,8.719999999999999,5.299999999999999,0.0
2023-01-02,11.940000000000001,15.280000000000001,9.24,4.62,10.34,4.448,3.5,6.040000000000001,6.059999999999999,0.0
2023-01-03,10.8,15.3,7.680000000000001,0.13999999999999999,8.48,7.888,6.4,7.62,7.199999999999999,0.0
2023-01-04,9.98,15.680000000000001,6.12,0.020000000000000004,10.16,8.632,8.299999999999999,9.560000000000002,8.02,0.0
2023-01-05,9.600000000000001,15.680000000000001,5.74,0.0,10.9,9.022,7.700000000000001,9.940000000000001,8.399999999999999,0.0
2023-01-06,8.52,14.5,4.24,0.0,11.1,9.304,6.3999999999999995,10.26,9.48,0.0
2023-01-07,9.74,14.38,5.84,2.6,19.52,5.774,8.0,8.540000000000001,8.26,0.0
2023-01-08,14.16,17.22,11.46,5.98,22.72,4.246,6.1,5.759999999999998,3.84,0.0
2023-01-09,14.220000000000002,16.8,10.64,1.02,20.900000000000002,7.226000000000001,7.000000000000002,6.16,3.7799999999999976,0.0
2023-01-10,10.780000000000001,16.020000000000003,6.98,0.0,11.620000000000001,9.27,8.700000000000001,9.040000000000003,7.219999999999999,0.0
2023-01-11,11.280000000000001,15.56,8.040000000000001,1.74,13.100000000000001,6.322,7.1,7.52,6.719999999999999,0.0
2023-01-12,10.14,15.340000000000002,6.5200000000000005,0.0,11.100000000000001,9.152000000000001,8.2,8.82,7.859999999999999,0.0
2023-01-13,10.0,15.4,6.44,0.13999999999999999,10.700000000000001,8.716000000000001,7.0,8.96,8.0,0.0
2023-01-14,9.84,15.86,5.26,0.0,15.46,9.448,9.3,10.6,8.16,0.0
2023-01-15,10.440000000000001,15.100000000000001,7.58,2.04,19.880000000000003,7.724,8.899999999999999,7.520000000000001,7.559999999999999,0.0
2023-01-16,10.2,13.940000000000001,6.78,9.88,29.36,5.472,6.800000000000001,7.160000000000001,7.800000000000001,0.0
2023-01-17,12.420000000000002,14.8,9.24,2.6,32.6,7.882000000000001,7.200000000000001,5.5600000000000005,5.579999999999998,0.0
2023-01-18,8.24,10.940000000000001,6.0600000000000005,2.9000000000000004,24.5,8.57,6.8999999999999995,4.880000000000001,9.76,0.0
2023-01-19,8.18,12.36,4.58,3.66,24.72,8.31,6.5,7.779999999999999,9.82,0.0
2023-01-20,11.14,14.72,8.36,0.94,23.18,7.644000000000001,5.0,6.360000000000001,6.859999999999999,0.0
2023-01-21,8.68,12.440000000000001,4.88,0.6000000000000001,16.58,9.18,6.8,7.560000000000001,9.32,0.0
2023-01-22,7.0600000000000005,11.280000000000001,3.7600000000000002,0.26,18.14,10.264000000000001,6.999999999999999,7.520000000000001,10.94,0.0
2023-01-23,6.08,10.120000000000001,2.62,1.34,15.080000000000002,8.846,5.199999999999999,7.500000000000001,11.92,0.0
2023-01-24,5.92,9.08,3.38,1.2000000000000002,15.860000000000001,8.16,4.8,5.7,12.08,0.0
2023-01-25,7.16,11.98,3.7,0.5,16.42,9.588000000000001,6.6,8.280000000000001,10.84,0.0
2023-01-26,7.0600000000000005,11.34,3.5000000000000004,1.8,15.100000000000001,8.856,5.4,7.84,10.94,0.0
2023-01-27,7.000000000000001,10.88,3.9000000000000004,3.62,14.72,8.902000000000001,4.3,6.98,11.0,0.0
2023-01-28,6.86,10.7,4.0,2.7399999999999998,16.34,9.15,4.300000000000001,6.699999999999999,11.14,0.0
2023-01-29,6.000000000000001,10.24,2.74,1.34,13.24,9.186,5.5,7.5,12.0,0.0
2023-01-30,6.44,12.22,1.9,0.0,11.32,10.932,7.0,10.32,11.559999999999999,0.0
2023-01-31,6.98,13.9,2.1,0.16000000000000003,10.16,10.658000000000001,6.8999999999999995,11.8,11.02,0.0
2023-02-01,7.8,14.440000000000001,2.6400000000000006,0.26,10.280000000000001,11.306000000000001,5.999999999999999,11.8,10.2,0.0
2023-02-02,8.26,15.06,2.76,0.0,10.26,12.166,3.6999999999999993,12.3,9.74,0.0
2023-02-03,8.3,16.48,2.18,0.0,8.96,12.700000000000001,4.999999999999999,14.3,9.7,0.0
2023-02-04,8.9,18.0,2.44,0.06,11.08,12.39,5.800000000000001,15.56,9.1,0.0
2023-02-05,9.9,16.84,4.62,0.36000000000000004,12.100000000000001,11.914000000000001,4.199999999999999,12.219999999999999,8.1,0.0
2023-02-06,8.24,12.100000000000001,4.380000000000001,3.18,21.54,9.062000000000001,5.4,7.720000000000001,9.76,0.0
2023-02-07,7.9399999999999995,10.86,5.42,7.0,19.92,7.168,6.1,5.4399999999999995,10.06,0.0
2023-02-08,8.82,12.040000000000001,6.300000000000001,3.7,18.96,8.456,5.0,5.74,9.18,0.0
2023-02-09,8.9,12.600000000000001,6.1000000000000005,0.7800000000000001,13.96,9.864,8.1,6.500000000000001,9.1,0.0
2023-02-10,7.9,12.580000000000002,4.5,0.020000000000000004,12.96,11.556000000000001,7.5,8.080000000000002,10.1,0.0
2023-02-11,7.680000000000001,13.600000000000001,3.4000000000000004,0.06,14.3,12.24,7.9,10.200000000000001,10.32,0.0
2023-02-12,8.540000000000001,14.440000000000001,4.120000000000001,0.020000000000000004,12.620000000000001,11.802000000000001,8.299999999999999,10.32,9.459999999999999,0.0
2023-02-13,9.18,15.360000000000001,4.300000000000001,0.0,12.86,13.340000000000002,7.800000000000001,11.06,8.82,0.0
2023-02-14,10.100000000000001,14.64,6.5600000000000005,0.0,13.860000000000001,10.272,8.100000000000001,8.08,7.899999999999999,0.0
2023-02-15,10.84,15.76,7.12,0.0,12.900000000000002,11.672,7.0,8.64,7.16,0.0
2023-02-16,10.46,16.380000000000003,5.48,0.0,10.4,13.14,6.8999999999999995,10.900000000000002,7.539999999999999,0.0
2023-02-17,10.92,17.22,5.66,0.0,12.82,14.144000000000002,7.3,11.559999999999999,7.08,0.0
2023-02-18,11.74,17.92,7.260000000000001,0.1,12.16,13.866,8.4,10.66,6.26,0.0
2023-02-19,12.42,18.36,7.86,0.18,11.06,13.32,5.300000000000001,10.5,5.58,0.0
2023-02-20,13.040000000000001,18.96,8.46,0.0,11.32,14.316,5.800000000000001,10.5,4.959999999999999,0.0
2023-02-21,12.74,18.3,8.260000000000002,0.24,12.26,13.290000000000001,3.6999999999999993,10.04,5.26,0.0
2023-02-22,12.0,16.82,8.1,1.36,10.780000000000001,12.396,4.5,8.72,6.0,0.0
2023-02-23,9.760000000000002,13.38,6.94,6.4399999999999995,16.16,10.36,5.300000000000001,6.44,8.239999999999998,0.0
2023-02-24,8.48,13.100000000000001,3.9800000000000004,0.8,13.58,14.990000000000002,8.5,9.120000000000001,9.52,0.0
2023-02-25,8.3,12.58,4.04,0.24000000000000002,11.56,13.094000000000001,7.200000000000001,8.54,9.7,0.0
2023-02-26,8.84,13.26,5.220000000000001,2.1,20.44,11.902000000000001,8.399999999999999,8.04,9.16,0.0
2023-02-27,6.220000000000001,9.3,3.5200000000000005,2.94,20.22,13.290000000000001,9.0,5.78,11.78,0.0
2023-02-28,7.1000000000000005,12.120000000000001,3.32,1.04,16.76,14.286000000000001,7.799999999999999,8.8,10.899999999999999,0.0
2023-03-01,6.1,10.96,1.54,0.5599999999999999,12.080000000000002,15.520000000000001,6.999999999999999,9.420000000000002,11.9,0.0
2023-03-02,7.04,12.56,2.0,0.36,12.02,14.182,6.799999999999999,10.56,10.96,0.0
2023-03-03,8.24,14.06,2.8200000000000003,0.54,11.66,14.464000000000002,6.1,11.24,9.76,0.0
2023-03-04,9.22,15.040000000000001,3.76,0.12,10.860000000000001,15.824000000000002,7.2,11.280000000000001,8.78,0.0
2023-03-05,8.86,14.48,3.6599999999999997,1.02,15.16,14.248000000000001,7.8,10.82,9.14,0.0
2023-03-06,10.76,15.080000000000002,7.0600000000000005,0.6799999999999999,15.520000000000001,11.516,6.0,8.020000000000001,7.24,0.0
2023-03-07,13.5,18.020000000000003,9.18,0.38,20.3,11.52,4.699999999999999,8.840000000000003,4.5,0.0
2023-03-08,16.18,20.26,12.8,1.4200000000000002,28.12,13.270000000000001,6.699999999999999,7.460000000000001,1.8200000000000003,0.0
2023-03-09,16.44,20.14,14.120000000000001,1.76,25.300000000000004,10.972000000000001,6.200000000000001,6.02,1.5599999999999987,0.0
2023-03-10,16.78,22.400000000000002,12.219999999999999,0.06,17.700000000000003,16.638,6.700000000000001,10.180000000000003,1.2199999999999989,0.0
2023-03-11,17.740000000000002,23.16,13.38,0.86,19.66,15.766000000000002,7.4,9.78,0.259999999999998,0.0
2023-03-12,17.4,23.060000000000002,12.940000000000001,1.2400000000000002,13.48,17.106,6.300000000000001,10.120000000000001,0.6000000000000014,0.0
2023-03-13,17.160000000000004,23.0,11.68,0.8400000000000001,25.060000000000002,18.438000000000002,5.700000000000001,11.32,0.8399999999999963,0.0
2023-03-14,15.040000000000001,20.5,10.48,0.1,21.200000000000003,17.942,7.800000000000001,10.02,2.959999999999999,0.0
2023-03-15,14.38,20.980000000000004,8.46,0.0,13.040000000000001,19.180000000000003,6.700000000000001,12.520000000000003,3.619999999999999,0.0
2023-03-16,15.0,21.64,9.0,0.0,16.720000000000002,18.616,5.100000000000001,12.64,3.0,0.0
2023-03-17,14.920000000000002,19.04,11.6,0.08,19.32,17.246,3.9999999999999982,7.4399999999999995,3.0799999999999983,0.0
2023-03-18,13.940000000000001,18.259999999999998,10.240000000000002,1.06,14.7,15.672,5.4,8.019999999999996,4.059999999999999,0.0
2023-03-19,14.120000000000001,19.04,10.04,0.7400000000000001,13.84,17.442,5.399999999999999,9.0,3.879999999999999,0.0
2023-03-20,14.100000000000001,20.6,8.1,0.0,12.420000000000002,19.192,6.100000000000001,12.500000000000002,3.8999999999999986,0.0
2023-03-21,14.16,20.36,8.08,0.020000000000000004,12.68,18.034000000000002,4.5,12.28,3.84,0.0
2023-03-22,14.8,21.44,8.620000000000001,0.0,14.26,19.25,4.200000000000001,12.82,3.1999999999999993,0.0
2023-03-23,16.340000000000003,22.46,10.16,0.04000000000000001,18.4,19.582,3.3999999999999986,12.3,1.6599999999999966,0.0
2023-03-24,16.1,22.26,10.82,0.36000000000000004,17.44,14.654,6.300000000000001,11.440000000000001,1.8999999999999986,0.0
2023-03-25,15.860000000000001,21.46,10.860000000000001,0.0,16.840000000000003,20.04,6.100000000000001,10.6,2.139999999999999,0.0
2023-03-26,17.22,23.32,11.38,1.2200000000000002,21.36,20.224,6.699999999999999,11.94,0.7800000000000011,0.0
2023-03-27,15.38,20.939999999999998,10.14,0.16000000000000003,16.580000000000002,20.668,7.9,10.799999999999997,2.619999999999999,0.0
2023-03-28,15.260000000000002,22.740000000000002,8.02,0.0,13.580000000000002,20.866,5.6,14.720000000000002,2.7399999999999984,0.0
2023-03-29,17.3,24.32,11.120000000000001,0.0,18.580000000000002,22.248,6.0,13.2,0.6999999999999993,0.0
2023-03-30,17.64,24.6,11.08,0.0,19.98,21.326,5.400000000000002,13.520000000000001,0.35999999999999943,0.0
2023-03-31,18.22,23.64,13.680000000000001,1.26,20.5,17.104,7.800000000000001,9.959999999999999,0.0,0.0
2023-04-01,16.580000000000002,20.94,12.06,2.48,21.04,15.528,8.799999999999999,8.88,1.4199999999999982,0.0
2023-04-02,14.86,19.860000000000003,10.04,1.94,19.720000000000002,21.562,7.700000000000001,9.820000000000004,3.1400000000000006,0.0
2023-04-03,13.9,19.64,8.06,0.020000000000000004,15.260000000000002,21.78,8.0,11.58,4.1,0.0
2023-04-04,14.120000000000001,19.12,9.06,0.12,14.520000000000001,21.624000000000002,7.699999999999999,10.06,3.879999999999999,0.0
2023-04-05,13.620000000000001,20.6,6.3,0.0,15.260000000000002,24.142000000000003,8.4,14.3,4.379999999999999,0.0
2023-04-06,14.46,20.96,7.7,0.020000000000000004,14.560000000000002,22.942,7.0,13.260000000000002,3.539999999999999,0.0
2023-04-07,15.18,22.540000000000003,7.6000000000000005,0.0,16.14,24.618000000000002,5.899999999999999,14.940000000000001,2.8200000000000003,0.0
2023-04-08,16.020000000000003,22.700000000000003,8.74,0.0,13.72,24.580000000000002,5.4,13.960000000000003,1.9799999999999969,0.0
2023-04-09,16.44,23.52,9.72,0.0,14.700000000000001,23.692,5.800000000000001,13.799999999999999,1.5599999999999987,0.0
2023-04-10,17.12,23.76,10.84,0.020000000000000004,12.580000000000002,23.904,6.800000000000001,12.920000000000002,0.879999999999999,0.0
2023-04-11,17.16,22.92,11.06,0.16000000000000003,17.46,23.206000000000003,5.299999999999999,11.860000000000001,0.8399999999999999,0.0
2023-04-12,16.86,22.48,11.18,1.4000000000000001,22.42,20.062,9.700000000000001,11.3,1.1400000000000006,0.0
2023-04-13,14.680000000000001,19.12,9.36,0.9,16.28,22.414,8.600000000000001,9.760000000000002,3.3199999999999985,0.0
2023-04-14,16.3,22.16,10.5,0.9400000000000001,22.14,18.906000000000002,6.600000000000001,11.66,1.6999999999999993,0.0
2023-04-15,17.68,22.96,12.58,1.26,19.52,21.736000000000004,9.0,10.38,0.3200000000000003,0.0
2023-04-16,17.26,22.52,11.84,0.12,17.480000000000004,25.39,10.8,10.68,0.7399999999999984,0.0
2023-04-17,16.12,21.92,9.22,0.0,15.040000000000001,25.642000000000003,10.400000000000002,12.700000000000001,1.879999999999999,0.0
2023-04-18,15.86,20.92,10.540000000000001,0.0,15.500000000000002,22.748,8.9,10.38,2.1400000000000006,0.0
2023-04-19,16.380000000000003,22.76,10.020000000000001,0.0,14.440000000000001,25.438000000000002,6.9,12.74,1.6199999999999974,0.0
2023-04-20,17.700000000000003,24.14,10.860000000000001,0.0,15.620000000000001,25.538000000000004,5.300000000000001,13.28,0.29999999999999716,0.0
2023-04-21,17.48,23.32,11.48,0.12000000000000001,21.48,23.312,4.300000000000001,11.84,0.5199999999999996,0.0
2023-04-22,17.220000000000002,21.560000000000002,13.880000000000003,2.98,13.920000000000002,18.494,5.0,7.68,0.7799999999999976,0.0
2023-04-23,17.740000000000002,23.28,12.24,1.4200000000000002,16.5,22.698,5.600000000000001,11.040000000000001,0.259999999999998,0.0
2023-04-24,18.8,24.44,13.56,0.24000000000000005,15.180000000000001,21.98,7.100000000000001,10.88,0.0,0.0
2023-04-25,19.8,26.520000000000003,14.0,0.5800000000000001,13.18,23.218,6.5,12.520000000000003,0.0,0.0
2023-04-26,20.14,25.740000000000002,14.76,0.2,13.96,22.992,7.099999999999998,10.980000000000002,0.0,0.0
2023-04-27,20.6,26.740000000000002,14.46,0.08000000000000002,14.520000000000001,24.664,7.5,12.280000000000001,0.0,0.0
2023-04-28,21.3,26.54,16.0,0.1,15.860000000000001,23.588,7.199999999999999,10.54,0.0,0.0
2023-04-29,20.740000000000002,25.900000000000002,16.360000000000003,0.6000000000000001,15.700000000000001,19.28,7.600000000000001,9.54,0.0,0.0
2023-04-30,19.8,24.18,15.88,3.3000000000000003,14.74,20.932000000000002,8.0,8.299999999999999,0.0,0.0
2023-05-01,19.28,24.6,13.920000000000002,1.1400000000000001,13.82,25.274,7.699999999999999,10.68,0.0,0.0
2023-05-02,19.68,25.94,13.46,0.0,14.580000000000002,27.068,9.4,12.48,0.0,0.0
2023-05-03,20.68,27.14,14.14,0.0,20.520000000000003,25.416000000000004,6.300000000000001,13.0,0.0,0.0
2023-05-04,19.9,24.84,14.52,0.08000000000000002,17.18,26.39,3.8999999999999986,10.32,0.0,0.0
2023-05-05,19.54,25.020000000000003,13.600000000000001,0.0,15.280000000000001,26.848,6.200000000000003,11.420000000000002,0.0,0.0
2023-05-06,19.86,25.400000000000002,13.580000000000002,0.12,17.1,26.424000000000003,6.800000000000001,11.82,0.0,0.0
2023-05-07,20.36,24.86,15.600000000000001,0.6600000000000001,12.72,23.806,7.800000000000001,9.259999999999998,0.0,0.0
2023-05-08,20.6,26.580000000000002,14.3,0.06,13.219999999999999,25.298000000000002,8.200000000000003,12.280000000000001,0.0,0.0
2023-05-09,21.02,25.96,16.48,2.08,18.66,21.700000000000003,9.5,9.48,0.0,0.0
2023-05-10,19.78,23.78,15.68,0.62,18.16,23.830000000000002,11.599999999999998,8.100000000000001,0.0,0.0
2023-05-11,17.740000000000002,21.36,14.060000000000002,2.12,17.34,21.366,10.400000000000002,7.299999999999997,0.259999999999998,0.0
2023-05-12,16.560000000000002,20.18,12.84,4.680000000000001,18.900000000000002,23.372,10.400000000000002,7.34,1.4399999999999977,0.0
2023-05-13,16.42,20.64,12.040000000000001,2.7600000000000002,16.44,23.76,7.900000000000002,8.6,1.5799999999999983,0.0
2023-05-14,17.3,22.02,12.32,3.72,16.1,22.738,6.700000000000001,9.7,0.6999999999999993,0.0
2023-05-15,17.94,22.880000000000003,12.4,0.88,15.8,23.018,8.299999999999999,10.480000000000002,0.05999999999999872,0.0
2023-05-16,18.36,23.04,13.240000000000002,0.7400000000000001,16.700000000000003,25.148000000000003,9.799999999999999,9.799999999999997,0.0,0.0
2023-05-17,17.68,22.1,12.72,0.16,17.700000000000003,25.852000000000004,7.399999999999999,9.38,0.3200000000000003,0.0
2023-05-18,16.96,20.98,13.120000000000001,2.06,17.96,23.798000000000002,4.5,7.859999999999999,1.0399999999999991,0.0
2023-05-19,16.580000000000002,20.68,12.100000000000001,3.08,15.24,23.674,3.4999999999999982,8.579999999999998,1.4199999999999982,0.0
2023-05-20,16.84,21.26,12.5,1.5,15.740000000000002,22.62,4.200000000000001,8.760000000000002,1.1600000000000001,0.0
2023-05-21,17.040000000000003,20.96,12.96,1.9600000000000002,13.020000000000001,20.372000000000003,4.4,8.0,0.9599999999999973,0.0
2023-05-22,17.740000000000002,21.02,14.440000000000001,1.6800000000000002,16.040000000000003,18.75,2.9999999999999982,6.579999999999998,0.259999999999998,0.0
2023-05-23,17.98,21.220000000000002,15.600000000000001,4.84,18.28,16.854000000000003,2.3000000000000007,5.620000000000001,0.019999999999999574,0.0
2023-05-24,18.76,23.080000000000002,15.020000000000001,2.76,13.940000000000001,21.342,3.400000000000002,8.06,0.0,0.0
2023-05-25,18.36,22.200000000000003,14.780000000000001,6.720000000000001,16.259999999999998,18.662,6.199999999999999,7.420000000000002,0.0,0.0
2023-05-26,18.4,22.4,14.900000000000002,7.040000000000001,15.8,19.434,6.699999999999999,7.4999999999999964,0.0,0.0
2023-05-27,19.68,24.060000000000002,15.900000000000002,1.84,14.32,22.056,3.6999999999999993,8.16,0.0,0.0
2023-05-28,19.18,22.68,15.88,3.8600000000000003,13.64,20.852,4.5,6.799999999999999,0.0,0.0
2023-05-29,19.380000000000003,23.54,15.340000000000002,0.5,12.56,24.382,4.199999999999999,8.199999999999998,0.0,0.0
2023-05-30,19.5,23.740000000000002,14.940000000000001,1.1800000000000002,10.540000000000001,23.448,4.5,8.8,0.0,0.0
2023-05-31,20.42,25.240000000000002,15.52,0.30000000000000004,12.700000000000001,25.186,4.0,9.720000000000002,0.0,0.0
2023-06-01,19.8,23.66,16.12,2.7600000000000002,13.620000000000001,21.262,5.0,7.539999999999999,0.0,0.0
2023-06-02,19.92,24.340000000000003,16.0,2.74,12.040000000000001,23.694000000000003,4.599999999999998,8.340000000000003,0.0,0.0
2023-06-03,20.580000000000002,24.900000000000002,16.060000000000002,1.1400000000000001,11.940000000000001,24.214,4.300000000000001,8.84,0.0,0.0
2023-06-04,21.26,25.5,16.700000000000003,1.06,11.76,24.644000000000002,3.900000000000002,8.799999999999997,0.0,0.0
2023-06-05,21.68,26.060000000000002,17.32,0.56,11.780000000000001,25.200000000000003,4.899999999999999,8.740000000000002,0.0,0.0
2023-06-06,22.740000000000002,27.98,17.04,0.15999999999999998,13.8,26.166000000000004,5.399999999999999,10.940000000000001,0.0,0.740000000000002
2023-06-07,21.42,24.6,18.5,1.9200000000000002,13.24,13.194,5.5,6.100000000000001,0.0,0.0
2023-06-08,21.28,24.020000000000003,18.680000000000003,7.94,14.660000000000002,15.342,5.800000000000001,5.34,0.0,0.0
2023-06-09,22.44,26.340000000000003,18.98,1.7400000000000002,20.52,22.744,6.600000000000001,7.360000000000003,0.0,0.4400000000000013
2023-06-10,22.92,27.0,18.86,0.6600000000000001,12.64,22.746000000000002,5.900000000000002,8.14,0.0,0.9200000000000017
2023-06-11,22.98,27.16,18.86,1.5400000000000003,13.540000000000001,23.6,4.700000000000003,8.3,0.0,0.9800000000000004
2023-06-12,22.64,27.200000000000003,18.12,1.52,14.120000000000001,23.958000000000002,4.099999999999998,9.080000000000002,0.0,0.6400000000000006
2023-06-13,21.76,25.900000000000002,18.4,5.68,16.04,21.394000000000002,4.799999999999997,7.5000000000000036,0.0,0.0
2023-06-14,22.72,27.720000000000002,17.84,0.52,14.4,22.606,5.599999999999998,9.880000000000003,0.0,0.7199999999999989
2023-06-15,24.42,29.46,18.72,0.12,13.020000000000001,28.064,7.799999999999997,10.740000000000002,0.0,2.4200000000000017
2023-06-16,25.34,30.900000000000002,19.14,0.04000000000000001,14.200000000000001,27.408,8.899999999999999,11.760000000000002,0.0,3.34
2023-06-17,25.740000000000002,31.060000000000002,20.16,1.6,16.68,26.490000000000002,8.2,10.900000000000002,0.0,3.740000000000002
2023-06-18,24.020000000000003,27.46,20.240000000000002,5.300000000000001,15.260000000000002,21.804000000000002,7.300000000000001,7.219999999999999,0.0,2.020000000000003
2023-06-19,23.880000000000003,28.380000000000003,20.02,3.24,19.52,23.648,4.0,8.360000000000003,0.0,1.8800000000000026
2023-06-20,23.700000000000003,27.64,20.3,2.4000000000000004,15.500000000000002,21.82,5.899999999999999,7.34,0.0,1.7000000000000028
2023-06-21,23.500000000000004,27.720000000000002,19.9,1.6400000000000001,16.68,20.196,6.099999999999998,7.820000000000004,0.0,1.5000000000000036
2023-06-22,24.480000000000004,30.1,19.259999999999998,0.5,12.16,27.762,7.0,10.840000000000003,0.0,2.480000000000004
2023-06-23,25.92,31.14,20.26,0.0,13.96,28.228,8.5,10.879999999999999,0.0,3.9200000000000017
2023-06-24,27.0,32.660000000000004,20.78,0.0,13.46,29.268000000000004,9.0,11.880000000000003,0.0,5.0
2023-06-25,27.800000000000004,33.64,21.4,0.24000000000000002,15.940000000000001,28.336,10.0,12.240000000000002,0.0,5.800000000000004
2023-06-26,27.540000000000003,32.74,22.14,0.22000000000000003,14.200000000000001,25.708000000000002,11.700000000000003,10.600000000000001,0.0,5.540000000000003
2023-06-27,26.520000000000003,31.16,21.580000000000002,0.0,13.4,27.650000000000002,11.0,9.579999999999998,0.0,4.520000000000003
2023-06-28,26.26,31.220000000000002,21.1,0.04000000000000001,13.46,26.568,9.5,10.120000000000001,0.0,4.260000000000002
2023-06-29,25.76,30.580000000000002,21.1,1.26,18.8,24.486,9.299999999999997,9.48,0.0,3.7600000000000016
2023-06-30,23.86,27.94,19.82,3.38,17.380000000000003,25.01,8.899999999999999,8.120000000000001,0.0,1.8599999999999994
2023-07-01,24.720000000000002,30.020000000000003,19.52,1.32,16.32,25.080000000000002,7.300000000000001,10.500000000000004,0.0,2.7200000000000024
2023-07-02,26.060000000000002,30.580000000000002,21.240000000000002,0.88,14.9,23.296000000000003,8.7,9.34,0.0,4.060000000000002
2023-07-03,25.840000000000003,30.040000000000003,21.660000000000004,0.36,16.62,25.882,9.5,8.379999999999999,0.0,3.8400000000000034
