date,demand_mwh,year,month,week,day_of_week,is_weekend,is_holiday,is_day_before_holiday,is_day_after_holiday,is_bridge_day,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,wind_speed_max_kmh,solar_radiation_mj_m2,city_temperature_spread_c,temperature_range_c,heating_degree_days,cooling_degree_days,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,lag_1,lag_7,lag_14,lag_28,lag_364,rolling_mean_7,rolling_mean_28,rolling_mean_56,rolling_std_7,rolling_std_28,lag_1_minus_7
2023-07-09,628912.612,2023,7,27,6,True,False,False,False,False,26.400000000000002,31.740000000000002,21.12,0.82,14.180000000000001,25.354000000000003,8.3,10.620000000000001,0.0,4.400000000000002,-0.12652781683868314,-0.9919630595773397,-0.10935729077348681,-0.9940025065132799,665130.797,615130.595,616012.038,546386.353,652462.732,720658.078,692573.8137142857,656500.9018571429,57151.77374156604,62111.76580001404,50000.20200000005
2023-07-10,778800.77,2023,7,28,0,False,False,False,False,False,27.64,33.38,21.5,0.0,12.64,28.408,8.899999999999999,11.880000000000003,0.0,5.640000000000001,-0.1435724234118113,-0.9896398128792412,-0.2279678939057896,-0.9736686496689512,628912.612,741756.166,753018.153,654286.647,781323.554,722626.9375714285,695521.1801071429,658046.5107857144,52996.851255523885,56634.39243754872,-112843.554
2023-07-11,820243.486,2023,7,28,1,False,False,False,False,False,28.140000000000004,32.900000000000006,23.3,0.18,16.6,26.254,9.3,9.600000000000005,0.0,6.140000000000004,-0.16057454459499376,-0.9870237158387383,-0.2279678939057896,-0.9736686496689512,778800.77,754074.66,772286.006,671548.429,811270.388,727919.0238571429,699968.1130714286,660674.7394642858,56929.08788813983,58145.01870224123,24726.109999999986
2023-07-12,813329.123,2023,7,28,2,False,False,False,False,False,26.76,31.76,21.800000000000004,0.30000000000000004,14.620000000000001,25.842000000000002,9.099999999999998,9.959999999999997,0.0,4.760000000000002,-0.17752914918703497,-0.984115542601034,-0.2279678939057896,-0.9736686496689512,820243.486,756329.156,777596.436,675031.725,827870.215,737371.7132857143,705278.6508214286,663683.5526250001,66658.0101870139,62108.50796785596,63914.330000000075
2023-07-13,799787.648,2023,7,28,3,False,False,False,False,False,26.78,31.3,21.98,0.92,14.760000000000002,24.236,10.0,9.32,0.0,4.780000000000001,-0.19443122004766195,-0.9809161537413774,-0.2279678939057896,-0.9736686496689512,813329.123,760166.347,771072.346,685681.558,836258.259,745514.5657142857,710217.8436071428,666722.7761428572,72578.39792146164,65043.732604301666,53162.77600000007
2023-07-14,800527.393,2023,7,28,4,False,False,False,False,False,27.34,33.04,21.9,0.0,20.340000000000003,28.148000000000003,5.600000000000001,11.14,0.0,5.34,-0.2112757555821793,-0.9774264960104055,-0.2279678939057896,-0.9736686496689512,799787.648,752018.825,729157.132,695921.152,831856.371,751174.7515714286,714293.0611071428,669377.2375357143,75401.56044744895,66994.82193712506,47768.82300000009
2023-07-15,698753.666,2023,7,28,5,True,False,False,False,False,26.220000000000002,30.72,21.42,1.8800000000000001,16.3,24.26,9.600000000000001,9.299999999999997,0.0,4.220000000000002,-0.2280577712215198,-0.9736476020539838,-0.2279678939057896,-0.9736686496689512,800527.393,665130.797,646254.981,627665.321,748679.261,758104.5470000001,718028.9982857143,672127.11525,77686.53702617231,68824.06370200463,135396.59600000002
2023-07-16,639880.119,2023,7,28,6,True,False,False,False,False,25.36,29.880000000000003,20.840000000000003,0.38,14.0,23.330000000000002,8.900000000000002,9.04,0.0,3.3599999999999994,-0.24477230089725957,-0.9695805901076308,-0.2279678939057896,-0.9736686496689512,698753.666,628912.612,615130.595,577954.372,698666.051,762907.814,720567.86775,674314.8802857144,71796.12046159321,66643.81756608273,69841.054
2023-07-17,781395.496,2023,7,29,0,False,False,False,False,False,27.080000000000002,32.14,21.44,0.16000000000000003,13.540000000000001,26.6,9.600000000000001,10.7,0.0,5.080000000000002,-0.2614143985111562,-0.965226663665613,-0.34327707946926905,-0.9392341809746114,639880.119,778800.77,741756.166,684896.351,822023.508,764474.6007142857,722779.5015714286,676179.4005892857,68425.15779271709,62643.22962617001,-138920.65100000007
2023-07-18,824598.568,2023,7,29,1,False,False,False,False,False,28.26,33.84,22.34,0.020000000000000004,17.34,26.908,9.3,11.500000000000004,0.0,6.260000000000002,-0.2779791393987801,-0.9605871111248129,-0.34327707946926905,-0.9392341809746114,781395.496,820243.486,754074.66,704703.371,823558.586,764845.2758571429,726225.899607143,678714.6330000001,68522.65937165824,63134.433619350595,-38847.98999999999
2023-07-19,837501.706,2023,7,29,2,False,False,False,False,False,28.080000000000002,32.6,23.540000000000003,0.32000000000000006,17.580000000000002,24.858,10.0,9.059999999999999,0.0,6.080000000000002,-0.2944616217868012,-0.9556633054034704,-0.34327707946926905,-0.9392341809746114,824598.568,813329.123,756329.156,714975.961,823283.426,765467.4304285714,730507.8709285714,681757.4835892858,69126.59134381409,65636.88156475445,11269.444999999949
2023-07-20,818438.549,2023,7,29,3,False,False,False,False,False,26.94,31.040000000000006,22.32,0.4,17.060000000000002,24.856,9.599999999999998,8.720000000000006,0.0,4.940000000000001,-0.3108569682435036,-0.9504567035349151,-0.34327707946926905,-0.9392341809746114,837501.706,799787.648,760166.347,709422.083,836727.903,768920.6565714285,734883.790392857,685100.7358214286,72440.36125281561,68581.30716774068,37714.05799999996
2023-07-21,780090.042,2023,7,29,4,False,False,False,False,False,25.580000000000002,29.660000000000004,20.94,0.9200000000000002,15.920000000000002,24.496000000000002,8.5,8.720000000000002,0.0,3.580000000000002,-0.3271603271220951,-0.9449688462364056,-0.34327707946926905,-0.9392341809746114,818438.549,800527.393,752018.825,705413.541,831424.411,771585.0709999999,738777.2356071428,688077.7686250001,74089.12697062497,70158.63855136363,17911.15599999996
2023-07-22,681943.561,2023,7,29,5,True,False,False,False,False,25.3,29.880000000000003,20.400000000000002,0.36000000000000004,13.42,25.096,7.600000000000001,9.48,0.0,3.3000000000000007,-0.34336687399638804,-0.939201357453208,-0.34327707946926905,-0.9392341809746114,780090.042,698753.666,665130.797,628176.282,735091.226,768665.4494285714,741444.2535,690610.6332678571,73155.31378482025,70262.67685835819,81336.37600000005
2023-07-23,646041.839,2023,7,29,6,True,False,False,False,False,26.240000000000002,31.42,21.12,0.14,16.660000000000004,25.946,8.0,10.3,0.0,4.240000000000002,-0.3594718130884232,-0.9331559438780432,-0.34327707946926905,-0.9392341809746114,681943.561,639880.119,628912.612,616012.038,687821.417,766264.0058571429,743364.5134642858,692671.2592142858,76051.36374144333,67741.94865051356,42063.44200000004
2023-07-24,752105.434,2023,7,30,0,False,False,False,False,False,26.340000000000003,31.32,21.36,0.92,15.480000000000002,22.934,11.400000000000002,9.96,0.0,4.340000000000003,-0.3754703786876202,-0.9268343944460494,-0.4536149466522629,-0.8911977783711451,646041.839,781395.496,778800.77,753018.153,787876.394,767144.2515714286,744437.0063571428,694899.0489285713,74361.63692913715,65862.6732364567,-135353.657
2023-07-25,721372.938,2023,7,30,1,False,False,False,False,False,24.84,29.540000000000003,19.58,1.34,19.78,25.462000000000003,9.2,9.960000000000004,0.0,2.84,-0.3913578365610259,-0.9202385798054075,-0.4536149466522629,-0.8911977783711451,752105.434,824598.568,820243.486,772286.006,824187.447,762959.957,744404.4092499999,697233.6749821428,74250.05959531319,65858.49464341733,-72493.13399999996
2023-07-26,733046.018,2023,7,30,2,False,False,False,False,False,24.400000000000002,29.12,19.580000000000002,0.6600000000000001,14.700000000000001,24.05,6.699999999999999,9.54,0.0,2.400000000000002,-0.4071294853542516,-0.9133704517637858,-0.4536149466522629,-0.8911977783711451,721372.938,837501.706,813329.123,777596.436,806232.992,748213.4384285714,742586.0853928571,698714.7215714286,70102.74746506043,65762.95938620238,-116128.76800000004
2023-07-27,748428.535,2023,7,30,3,False,False,False,False,False,24.78,30.0,19.96,0.18000000000000002,18.080000000000002,24.634000000000004,7.100000000000001,10.04,0.0,2.780000000000001,-0.4227806579826773,-0.9062320427107697,-0.4536149466522629,-0.8911977783711451,733046.018,818438.549,799787.648,771072.346,800376.722,733291.1972857143,740994.9990357142,700375.1923392856,58001.888136467045,65422.588977266554,-85392.53099999996
2023-07-28,740713.259,2023,7,30,4,False,False,False,False,False,25.380000000000003,31.240000000000002,19.520000000000003,0.1,15.040000000000001,26.186,6.0,11.719999999999999,0.0,3.3800000000000026,-0.4383067230125192,-0.898825465016444,-0.4536149466522629,-0.8911977783711451,748428.535,780090.042,800527.393,729157.132,793992.235,723289.7667142858,740186.2915,702133.8683928571,45578.10395201825,65176.51458556818,-31661.506999999983
2023-07-29,680851.05,2023,7,30,5,True,False,False,False,False,26.740000000000002,32.64,20.6,0.34,17.96,25.888,7.399999999999999,12.04,0.0,4.740000000000002,-0.45370308603134424,-0.8911529104063088,-0.4536149466522629,-0.8911977783711451,740713.259,681943.561,698753.666,646254.981,718385.467,717664.512,740599.0103214287,703884.4893035714,39412.31562142988,65140.66641009058,58769.697999999975
2023-07-30,645350.877,2023,7,30,6,True,False,False,False,False,26.900000000000002,31.740000000000002,22.240000000000002,0.18,15.360000000000001,23.25,8.899999999999999,9.5,0.0,4.900000000000002,-0.46896519100763184,-0.8832166493127127,-0.4536149466522629,-0.8911977783711451,680851.05,646041.839,639880.119,615130.595,675415.017,717508.439,741834.5842142857,705832.4591071429,39579.15669573017,63594.6510223833,34809.21100000001
2023-07-31,736624.838,2023,7,31,0,False,False,False,False,False,26.96,32.1,21.560000000000002,0.04000000000000001,15.38,25.942,8.899999999999999,10.54,0.0,4.960000000000001,-0.48408852163897587,-0.8750190302029955,-0.5573835889821389,-0.830255102202564,645350.877,752105.434,781395.496,741756.166,782866.189,717409.7301428571,742913.88,707892.3810714285,39787.411121746954,61589.48277695235,-106754.55700000003
2023-08-01,754106.067,2023,8,31,1,False,False,False,False,False,27.1,32.38,21.76,0.56,14.82,23.704,7.200000000000003,10.620000000000001,0.0,5.100000000000001,-0.4990686026885319,-0.8665624788845385,-0.5573835889821389,-0.830255102202564,736624.838,721372.938,824598.568,754074.66,800030.828,715198.2164285715,742730.6182857143,709757.7228571428,37924.094047815364,61600.68838822426,15251.900000000023
2023-08-02,767572.867,2023,8,31,2,False,False,False,False,False,27.760000000000005,34.06,22.42,0.38,18.18,25.400000000000002,9.399999999999999,11.64,0.0,5.760000000000005,-0.5139010013093103,-0.8578494977869301,-0.5573835889821389,-0.830255102202564,754106.067,733046.018,837501.706,756329.156,795863.729,719874.3777142857,742731.7399642857,711426.587125,40726.83332296422,61600.90288635784,21060.049
2023-08-03,743787.712,2023,8,31,3,False,False,False,False,False,25.840000000000003,29.44,22.160000000000004,0.68,19.12,23.414,9.8,7.279999999999998,0.0,3.8400000000000034,-0.5285813283559292,-0.8488826652214553,-0.5573835889821389,-0.830255102202564,767572.867,748428.535,818438.549,760166.347,789564.733,724806.7847142856,743133.3010714286,713075.403392857,44503.56355717778,61729.337588381466,19144.331999999937
2023-08-04,689678.817,2023,8,31,4,False,False,False,False,False,24.240000000000002,29.36,19.46,1.7000000000000002,16.44,25.16,10.099999999999998,9.899999999999999,0.0,2.240000000000002,-0.5431052396834317,-0.8396646346181327,-0.5573835889821389,-0.830255102202564,743787.712,740713.259,780090.042,752018.825,772886.414,724143.8099999999,742548.3498214287,714448.8770892859,44125.98399561767,61639.49044203543,3074.453000000096
2023-08-05,616704.903,2023,8,31,5,True,False,False,False,False,24.800000000000004,31.520000000000003,17.92,0.08000000000000002,17.560000000000002,27.430000000000003,9.600000000000001,13.600000000000001,0.0,2.8000000000000043,-0.5574684374327892,-0.8301981337405212,-0.5573835889821389,-0.830255102202564,689678.817,680851.05,681943.561,665130.797,699119.098,716853.1754285714,740321.9209642857,715024.7141249999,45136.51592047699,62405.84763692233,8827.766999999993
2023-08-06,594272.852,2023,8,31,6,True,False,False,False,False,25.78,31.1,20.3,0.6599999999999999,15.700000000000001,24.650000000000002,12.0,10.8,0.0,3.780000000000001,-0.5716666713027052,-0.8204859638785327,-0.5573835889821389,-0.830255102202564,616704.903,645350.877,646041.839,628912.612,647889.366,707689.4401428571,738592.42475,715583.1192321429,58265.96425155833,65176.380272832175,-28645.97399999993
2023-08-07,677200.493,2023,8,32,0,False,False,False,False,False,25.68,30.720000000000002,20.2,0.08000000000000002,15.96,24.810000000000002,12.599999999999998,10.520000000000003,0.0,3.6799999999999997,-0.5856957398073508,-0.8105309990194823,-0.6530802351124095,-0.7572887207040125,594272.852,736624.838,752105.434,778800.77,727811.301,700392.5794285714,737355.2904642858,716438.2352857143,69491.06935216933,67618.36219131852,-142351.98600000003
2023-08-08,710098.443,2023,8,32,1,False,False,False,False,False,26.76,32.46,21.28,0.96,15.28,24.494000000000003,10.7,11.18,0.0,4.760000000000002,-0.5995514915196489,-0.8003361849976323,-0.6530802351124095,-0.7572887207040125,677200.493,754106.067,721372.938,820243.486,745979.959,691903.3872857143,733726.7091428571,716847.4111071428,67939.53678002133,68036.69093555631,-76905.57400000002
2023-08-09,730621.532,2023,8,32,2,False,False,False,False,False,27.76,33.56,21.64,0.020000000000000004,17.46,25.552,6.300000000000001,11.920000000000002,0.0,5.760000000000002,-0.6132298262997502,-0.7899045386224707,-0.6530802351124095,-0.7572887207040125,710098.443,767572.867,733046.018,813329.123,754636.552,685616.583857143,729792.9576071427,717535.8042142857,63087.11352125829,66002.98099736717,-57474.424
2023-08-10,746766.603,2023,8,32,3,False,False,False,False,False,28.68,35.7,22.900000000000002,0.020000000000000004,15.82,26.240000000000002,9.0,12.8,0.0,6.68,-0.6267266965083301,-0.7792391467859886,-0.6530802351124095,-0.7572887207040125,730621.532,743787.712,748428.535,799787.648,750843.942,680337.8217142858,726839.1150714286,718528.4793392858,56263.4562528348,63944.62735407982,-13166.180000000051
2023-08-11,739105.889,2023,8,32,4,False,False,False,False,False,27.94,34.300000000000004,21.34,0.0,13.740000000000002,26.582,8.100000000000001,12.960000000000004,0.0,5.940000000000001,-0.6400381082043503,-0.7683431655492202,-0.6530802351124095,-0.7572887207040125,746766.603,689678.817,740713.259,800527.393,750786.746,680763.3775714285,724945.5063214286,719619.2837142858,56831.74843109435,62472.49176124081,57087.785999999964
2023-08-12,680130.564,2023,8,32,5,True,False,False,False,False,27.64,32.82,22.32,0.54,14.84,24.086000000000002,8.8,10.5,0.0,5.640000000000001,-0.65316012232693,-0.7572198192083127,-0.6530802351124095,-0.7572887207040125,739105.889,616704.903,680851.05,698753.666,698246.392,687824.3878571428,722751.8811785715,720390.4397321428,61038.84595650924,60775.57051041667,122400.98599999992
2023-08-13,633561.647,2023,8,32,6,True,False,False,False,False,26.78,31.380000000000003,22.28,0.24,15.86,22.740000000000002,8.5,9.100000000000001,0.0,4.780000000000001,-0.666088855860977,-0.7458723993404063,-0.6530802351124095,-0.7572887207040125,680130.564,594272.852,645350.877,639880.119,629884.456,696885.1965714286,722086.7703928573,721327.3190714286,52885.048787465916,61148.68495411478,85857.71200000006
2023-08-14,679049.268,2023,8,33,0,False,False,True,False,True,26.26,31.28,21.78,0.12,15.52,23.958000000000002,6.600000000000001,9.5,0.0,4.260000000000002,-0.6788204829862355,-0.734304263829602,-0.7393190118685713,-0.6733553287007383,633561.647,677200.493,736624.838,781395.496,622660.016,702497.8815714286,721861.1106785715,722320.3061250001,40908.50228055863,61474.0846474658,-43638.84600000002
2023-08-15,632371.277,2023,8,33,1,False,True,False,False,False,26.12,31.26,20.700000000000003,0.16000000000000003,14.72,23.118000000000002,7.399999999999999,10.559999999999999,0.0,4.120000000000001,-0.6913512362094071,-0.722518835873311,-0.7393190118685713,-0.6733553287007383,679049.268,710098.443,754106.067,824598.568,680755.938,702761.9922857143,718205.88825,722215.8939285715,40723.50812007186,60842.576423352984,-31049.17499999993
2023-08-16,697609.563,2023,8,33,2,False,False,False,True,False,26.220000000000002,30.68,21.92,2.0,14.280000000000001,21.852,7.400000000000002,8.759999999999998,0.0,4.220000000000002,-0.7036774074790128,-0.7105196029692745,-0.7393190118685713,-0.6733553287007383,632371.277,730621.532,767572.867,837501.706,677139.664,691658.1114285715,711340.6278571428,720924.2493928571,48284.53993491346,59216.36524118062,-98250.255
2023-08-17,705886.436,2023,8,33,3,False,False,False,False,False,26.340000000000003,32.08,20.900000000000002,0.0,15.600000000000001,24.646,6.399999999999999,11.179999999999996,0.0,4.340000000000003,-0.7157953492826642,-0.6983101158835584,-0.7393190118685713,-0.6733553287007383,697609.563,746766.603,743787.712,818438.549,659330.261,686942.1158571428,706344.4798928573,720614.1351428571,45368.800061147915,53834.65987104878,-49157.04000000004
2023-08-18,708620.632,2023,8,33,4,False,False,False,False,False,26.78,32.58,21.200000000000003,0.0,14.46,24.106,3.8000000000000007,11.379999999999995,0.0,4.780000000000001,-0.7277014757264236,-0.6858939875998223,-0.7393190118685713,-0.6733553287007383,705886.436,739105.889,689678.817,780090.042,661916.618,681102.092,702324.7615714286,720550.9985892858,38494.902188765576,49153.315692810094,-33219.45299999998
2023-08-19,669852.416,2023,8,33,5,True,False,False,False,False,27.44,33.18,21.5,0.0,13.9,23.950000000000003,5.199999999999999,11.68,0.0,5.440000000000001,-0.7393922635959241,-0.673274892250183,-0.7393190118685713,-0.6733553287007383,708620.632,680130.564,616704.903,681943.561,633699.219,676747.0552857143,699772.2826428572,720608.2680714286,32018.77087733275,46763.02866913418,28490.06799999997
2023-08-20,650595.656,2023,8,33,6,True,False,False,False,False,28.42,34.6,22.560000000000002,0.0,12.760000000000002,24.462000000000003,8.099999999999998,12.04,0.0,6.420000000000002,-0.7508642533989489,-0.6604565640279754,-0.7393190118685713,-0.6733553287007383,669852.416,633561.647,594272.852,646041.839,602791.839,675278.7484285714,699340.4560357142,721352.48475,32073.3705105553,46989.043949494524,36290.76899999997
2023-08-21,769909.688,2023,8,34,0,False,False,False,False,False,29.180000000000003,35.58,22.700000000000003,0.0,12.5,24.556,8.0,12.879999999999995,0.0,7.180000000000003,-0.7621140503891487,-0.6474427960827475,-0.8148510143815274,-0.579670444616073,650595.656,679049.268,677200.493,752105.434,703153.961,677712.1782857142,699503.092357143,721970.0493571429,28866.630127745433,46805.25814135113,-28453.61200000008
2023-08-22,791908.796,2023,8,34,1,False,False,False,False,False,29.42,35.44,23.1,0.0,12.46,24.62,8.099999999999998,12.339999999999996,0.0,7.420000000000002,-0.7731383255706026,-0.6342374393978054,-0.8148510143815274,-0.579670444616073,769909.688,632371.277,710098.443,721372.938,730634.865,690692.2382857142,700138.9585714285,722271.6839107143,45311.72271973105,47659.490664751575,137538.41099999996
2023-08-23,805114.493,2023,8,34,2,False,False,False,False,False,30.660000000000004,37.28,23.84,0.1,13.84,24.236,5.399999999999999,13.440000000000001,0.0,8.660000000000004,-0.7839338166829201,-0.620844401650647,-0.8148510143815274,-0.579670444616073,791908.796,697609.563,730621.532,733046.018,738558.459,713483.3124285714,702658.0963571428,722622.0908749999,50869.66827282167,50597.050856668946,94299.23300000001
2023-08-24,806257.924,2023,8,34,3,False,False,False,False,False,30.04,36.2,23.720000000000002,0.0,16.080000000000002,24.276000000000003,5.299999999999997,12.48,0.0,8.04,-0.7944973291665992,-0.6072676460566135,-0.8148510143815274,-0.579670444616073,805114.493,705886.436,746766.603,748428.535,736603.211,728841.1595714286,705231.9704642857,723113.48475,60579.96361706628,53923.83319883818,99228.05700000003
2023-08-25,795777.497,2023,8,34,4,False,False,False,False,False,28.259999999999998,33.92,22.060000000000002,1.0,16.16,20.658,10.0,11.86,0.0,6.259999999999998,-0.8048257371083452,-0.593511190196115,-0.8148510143815274,-0.579670444616073,806257.924,708620.632,739105.889,740713.259,725562.063,743179.9435714287,707297.3057857143,723741.7986428571,65887.30649782234,56676.769447621584,97637.29200000002
2023-08-26,704096.731,2023,8,34,5,True,False,False,False,False,25.96,29.9,22.44,4.8,18.76,16.332,11.400000000000002,7.459999999999997,0.0,3.960000000000001,-0.8149159841660791,-0.5795791048257612,-0.8148510143815274,-0.579670444616073,795777.497,669852.416,680130.564,680851.05,656630.131,755630.9242857143,709263.8857142858,724931.4480178572,66500.36479896867,58794.91895040073,125925.081
2023-08-27,589812.346,2023,8,34,6,True,False,False,False,False,22.22,25.92,18.160000000000004,9.280000000000001,24.6,16.538,8.0,7.759999999999998,0.0,0.21999999999999886,-0.8247650844733614,-0.5654755126737576,-0.8148510143815274,-0.579670444616073,704096.731,650595.656,633561.647,645350.877,615465.721,760522.9692857143,710094.0886071428,725964.3364107143,60088.94376157207,58542.43758963326,53501.07500000007
2023-08-28,666251.744,2023,8,35,0,False,False,False,False,False,23.32,29.200000000000003,18.060000000000002,1.7800000000000002,16.92,21.576,7.100000000000001,11.14,0.0,1.3200000000000003,-0.8343701235229538,-0.5512045872199277,-0.8785823926541031,-0.4775908074054518,589812.346,769909.688,679049.268,736624.838,727200.545,751839.6392857144,708110.5696428571,725512.2248214287,79785.53349599945,61674.38732365193,-180097.34199999995
2023-08-29,684519.165,2023,8,35,1,False,False,False,False,False,23.36,28.36,18.32,0.92,16.84,20.844,7.600000000000001,10.04,0.0,1.3599999999999994,-0.8437282590292712,-0.5367705514607103,-0.8785823926541031,-0.4775908074054518,666251.744,791908.796,632371.277,754106.067,750924.467,737031.3615714286,705597.2448571428,724163.9315714285,85301.57644919344,61902.832682163535,-125657.05200000003
2023-08-30,691690.676,2023,8,35,2,False,False,False,False,False,22.98,27.340000000000003,18.48,3.06,15.82,18.846000000000004,7.899999999999999,8.860000000000003,0.0,0.9800000000000004,-0.8528367217694595,-0.522177676659508,-0.8785823926541031,-0.4775908074054518,684519.165,805114.493,697609.563,767572.867,740231.753,721689.9857142858,703111.9983571429,722921.8691607143,83423.26509560454,61276.89968954401,-120595.32799999998
2023-08-31,696633.256,2023,8,35,3,False,False,False,False,False,23.44,29.040000000000003,18.04,0.9800000000000001,13.02,21.074,5.799999999999997,11.000000000000004,0.0,1.4400000000000013,-0.8616928164028522,-0.5074302810827518,-0.8785823926541031,-0.4775908074054518,691690.676,806257.924,705886.436,743787.712,731641.339,705486.5832857144,700401.9201071429,721767.6105892857,75121.13037277755,59984.804897817354,-114567.24800000002
2023-09-01,707897.142,2023,9,35,4,False,False,False,False,False,24.28,29.44,19.060000000000002,0.24000000000000005,18.0,20.51,5.399999999999999,10.379999999999999,0.0,2.280000000000001,-0.8702939222685674,-0.49253272872205434,-0.8785823926541031,-0.4775908074054518,696633.256,795777.497,708620.632,689678.817,732227.67,689825.9164285715,698717.8323928572,720633.0911071429,60643.53257727169,59380.517366715496,-99144.24099999992
2023-09-02,617334.231,2023,9,35,5,True,False,False,False,False,21.94,24.540000000000003,19.8,12.200000000000001,17.68,12.364,4.200000000000003,4.740000000000002,0.0,0.0,-0.8786374941610001,-0.4774894280028391,-0.8785823926541031,-0.4775908074054518,707897.142,704096.731,669852.416,616704.903,642236.01,677271.5800000001,699368.4868571429,719845.2039107142,40953.999573995774,59377.61763276163,3800.4109999999637
2023-09-03,567635.528,2023,9,35,6,True,False,False,False,False,21.200000000000003,24.240000000000002,19.0,23.880000000000003,24.14,12.100000000000001,7.199999999999999,5.240000000000002,0.0,0.0,-0.886721063082993,-0.46230483047981086,-0.8785823926541031,-0.4775908074054518,617334.231,589812.346,650595.656,594272.852,596575.601,664876.9371428572,699390.9628571429,718991.6938035714,44461.38280336347,59345.27867838137,27521.88500000001
2023-09-04,680749.198,2023,9,36,0,False,False,False,False,False,23.98,27.360000000000003,21.32,5.58,19.1,17.462000000000003,7.699999999999999,6.040000000000003,0.0,1.9800000000000004,-0.8945422369764496,-0.4469834295196741,-0.9295901926320701,-0.36859472834302814,567635.528,666251.744,769909.688,677200.493,711057.502,661708.8202857143,698439.6298571428,717897.4601607143,51009.521043337285,61274.91576586246,-98616.2159999999
2023-09-05,702074.366,2023,9,36,1,False,False,False,False,False,24.14,28.62,20.360000000000003,0.42000000000000004,12.600000000000001,20.572,6.199999999999999,8.259999999999998,0.0,2.1400000000000006,-0.9020987014301837,-0.43152975897147144,-0.9295901926320701,-0.36859472834302814,680749.198,684519.165,791908.796,710098.443,727527.085,663779.8851428572,698566.3693214286,716146.5392321429,51516.50234399879,61233.01392312227,-3769.9670000000624
2023-09-06,713455.091,2023,9,36,2,False,False,False,False,False,24.440000000000005,29.080000000000002,20.32,0.76,11.36,19.706000000000003,3.799999999999997,8.760000000000002,0.0,2.440000000000005,-0.9093882203647925,-0.4159483918249421,-0.9295901926320701,-0.36859472834302814,702074.366,691690.676,805114.493,730621.532,731678.0,666287.771,698279.7951428572,714036.376375,53097.43116412407,61195.80948647835,10383.69000000006
2023-09-07,718709.335,2023,9,36,3,False,False,False,False,False,24.68,29.380000000000003,20.42,0.38000000000000006,12.080000000000002,19.348000000000003,2.6999999999999993,8.96,0.0,2.6799999999999997,-0.9164086366943458,-0.4002439388573056,-0.9295901926320701,-0.36859472834302814,713455.091,696633.256,806257.924,746766.603,715619.573,669396.9731428573,697666.7079642856,712252.9115178572,55419.31327789479,60945.27259689964,16821.834999999963
2023-09-08,696807.158,2023,9,36,4,False,False,False,False,False,24.46,29.020000000000003,20.1,1.56,12.88,19.632,1.7999999999999972,8.920000000000002,0.0,2.460000000000001,-0.9231578729647039,-0.38442104726885545,-0.9295901926320701,-0.36859472834302814,718709.335,707897.142,795777.497,739105.889,721661.277,672550.6987142859,696664.6626785714,710805.0845,57804.37373641803,60335.692589997896,10812.19299999997
2023-09-09,623814.065,2023,9,36,5,True,False,False,False,False,24.04,28.040000000000003,20.34,0.6200000000000001,12.32,19.45,2.8999999999999986,7.700000000000003,0.0,2.039999999999999,-0.9296339319682695,-0.3684843993077793,-0.9295901926320701,-0.36859472834302814,696807.158,617334.231,704096.731,680130.564,653804.812,670966.4152857143,695153.9937142858,708952.9374464286,56817.70384984472,59760.49414788921,79472.92700000003
2023-09-10,582350.336,2023,9,36,6,True,False,False,False,False,23.78,28.160000000000004,19.92,3.08,12.620000000000001,19.284,3.0,8.240000000000002,0.0,1.7800000000000011,-0.9358348973349941,-0.35243871088460327,-0.9295901926320701,-0.36859472834302814,623814.065,567635.528,589812.346,633561.647,619822.057,671892.105857143,693142.6901785714,707614.7302857143,55842.70088021595,61214.85000681012,56178.536999999895
2023-09-11,670861.718,2023,9,37,0,False,False,False,False,False,23.240000000000002,27.580000000000002,19.64,4.159999999999999,13.52,18.254,4.100000000000001,7.940000000000001,0.0,1.240000000000002,-0.9417589340994617,-0.33628873017668287,-0.9671357223702196,-0.2542606822051601,582350.336,680749.198,666251.744,679049.268,743105.948,673994.2212857144,691313.7147857143,706587.412732143,51361.14898008251,63772.55390931567,-98398.86199999996
2023-09-12,705037.939,2023,9,37,1,False,False,False,False,False,22.76,26.42,19.28,4.760000000000001,11.02,14.38,4.5,7.140000000000001,0.0,0.7600000000000016,-0.9474042892438845,-0.32003923622313857,-0.9671357223702196,-0.2542606822051601,670861.718,702074.366,684519.165,632371.277,746416.15,672581.7241428571,691021.3022857142,704613.5952678571,51280.31229835321,63849.59654814568,-31212.648000000045
2023-09-13,705471.848,2023,9,37,2,False,False,False,False,False,23.040000000000003,27.560000000000002,18.5,0.8600000000000001,11.48,17.982000000000003,5.199999999999999,9.060000000000002,0.0,1.0400000000000027,-0.9527692922168511,-0.30369503751065885,-0.9671357223702196,-0.2542606822051601,705037.939,713455.091,691690.676,697609.563,722541.723,673005.0917142857,693616.5402142858,702478.5840357143,51575.76603880187,62846.33517237114,-8417.152000000002
2023-09-14,712650.088,2023,9,37,3,False,False,False,False,False,23.580000000000002,27.94,19.8,2.8600000000000003,13.100000000000001,17.880000000000003,5.400000000000002,8.14,0.0,1.5800000000000018,-0.9578523554276669,-0.28726097055059635,-0.9671357223702196,-0.2542606822051601,705471.848,718709.335,696633.256,705886.436,713473.613,671864.6284285715,693897.3361071429,700120.9079999999,50611.49586292069,62882.39057470896,-13237.486999999965
